,ID,AEP_MW
75460,,
75461,,
75462,,
75463,,
75464,,
75465,,
75466,,
75467,,
75468,,
75469,,
75470,,
75471,,387.5421346486146
75472,,437.67698995641234
75473,,5105.3787275009845
75474,,22232.79434205043
75475,,19989.559903129044
75476,,4835.941339116569
75477,,1051.8668868901486
75478,,
75479,,
75480,,
75481,,
75482,,
75483,,
75484,,
75485,,
75486,,
75487,,
75488,,
75489,,
75490,,
75491,,
75492,,
75493,,
75494,,
75495,,387.625197207105
75496,,437.77079800288743
75497,,5106.472971923086
75498,,22237.559534310407
75499,,19993.844299173248
75500,,4836.977834569381
75501,,1052.092335291767
75502,,
75503,,
75504,,
75505,,
75506,,
75507,,
75508,,
75509,,
75510,,
75511,,
75512,,
75513,,
75514,,
75515,,
75516,,
75517,,
75518,,
75519,,387.70825976559524
75520,,437.86460604936235
75521,,5107.567216345187
75522,,22242.324726570376
75523,,19998.12869521745
75524,,4838.014330022193
75525,,1052.3177836933855
75526,,
75527,,
75528,,
75529,,
75530,,
75531,,
75532,,
75533,,
75534,,
75535,,
75536,,
75537,,
75538,,
75539,,
75540,,
75541,,
75542,,
75543,,387.7913223240856
75544,,437.9584140958374
75545,,5108.661460767289
75546,,22247.08991883035
75547,,20002.41309126165
75548,,4839.050825475005
75549,,1052.5432320950042
75550,,
75551,,
75552,,
75553,,
75554,,
75555,,
75556,,
75557,,
75558,,
75559,,
75560,,
75561,,
75562,,
75563,,
75564,,
75565,,
75566,,
75567,,387.8743848825759
75568,,438.0522221423123
75569,,5109.75570518939
75570,,22251.855111090317
75571,,20006.69748730585
75572,,4840.087320927816
75573,,1052.768680496623
75574,,
75575,,
75576,,
75577,,
75578,,
75579,,
75580,,
75581,,
75582,,
75583,,
75584,,
75585,,
75586,,
75587,,
75588,,
75589,,
75590,,
75591,,387.9574474410663
75592,,438.1460301887874
75593,,5110.849949611491
75594,,22256.62030335029
75595,,20010.981883350054
75596,,4841.123816380628
75597,,1052.9941288982413
75598,,
75599,,
75600,,
75601,,
75602,,
75603,,
75604,,
75605,,
75606,,
75607,,
75608,,
75609,,
75610,,
75611,,
75612,,
75613,,
75614,,
75615,,388.04050999955666
75616,,438.23983823526237
75617,,5111.944194033593
75618,,22261.385495610266
75619,,20015.266279394258
75620,,4842.160311833441
75621,,1053.21957729986
75622,,
75623,,
75624,,
75625,,
75626,,
75627,,
75628,,
75629,,
75630,,
75631,,
75632,,
75633,,
75634,,
75635,,
75636,,
75637,,
75638,,
75639,,388.123572558047
75640,,438.33364628173734
75641,,5113.038438455693
75642,,22266.150687870235
75643,,20019.55067543846
75644,,4843.196807286252
75645,,1053.4450257014785
75646,,
75647,,
75648,,
75649,,
75650,,
75651,,
75652,,
75653,,
75654,,
75655,,
75656,,
75657,,
75658,,
75659,,
75660,,
75661,,
75662,,
75663,,388.20663511653737
75664,,438.42745432821243
75665,,5114.132682877795
75666,,22270.91588013021
75667,,20023.83507148266
75668,,4844.233302739063
75669,,1053.6704741030971
75670,,
75671,,
75672,,
75673,,
75674,,
75675,,
75676,,
75677,,
75678,,
75679,,
75680,,
75681,,
75682,,
75683,,
75684,,
75685,,
75686,,
75687,,388.2896976750277
75688,,438.5212623746873
75689,,5115.2269272998965
75690,,22275.68107239018
75691,,20028.119467526863
75692,,4845.269798191875
75693,,1053.8959225047156
75694,,
75695,,
75696,,
75697,,
75698,,
75699,,
75700,,
75701,,
75702,,
75703,,
75704,,
75705,,
75706,,
75707,,
75708,,
75709,,
75710,,
75711,,388.3727602335181
75712,,438.6150704211624
75713,,5116.321171721997
75714,,22280.446264650152
75715,,20032.403863571064
75716,,4846.306293644688
75717,,1054.121370906334
75718,,
75719,,
75720,,
75721,,
75722,,
75723,,
75724,,
75725,,
75726,,
75727,,
75728,,
75729,,
75730,,
75731,,
75732,,
75733,,
75734,,
75735,,388.45582279200846
75736,,438.7088784676374
75737,,5117.415416144099
75738,,22285.211456910125
75739,,20036.688259615268
75740,,4847.3427890975
75741,,1054.346819307953
75742,,
75743,,
75744,,
75745,,
75746,,
75747,,
75748,,
75749,,
75750,,
75751,,
75752,,
75753,,
75754,,
75755,,
75756,,
75757,,
75758,,
75759,,388.53888535049884
75760,,438.80268651411234
75761,,5118.5096605662
75762,,22289.976649170094
75763,,20040.97265565947
75764,,4848.379284550311
75765,,1054.5722677095714
75766,,
75767,,
75768,,
75769,,
75770,,
75771,,
75772,,
75773,,
75774,,
75775,,
75776,,
75777,,
75778,,
75779,,
75780,,
75781,,
75782,,
75783,,388.6219479089892
75784,,438.89649456058737
75785,,5119.603904988302
75786,,22294.74184143007
75787,,20045.25705170367
75788,,4849.4157800031235
75789,,1054.79771611119
75790,,
75791,,
75792,,
75793,,
75794,,
75795,,
75796,,
75797,,
75798,,
75799,,
75800,,
75801,,
75802,,
75803,,
75804,,
75805,,
75806,,
75807,,388.7050104674795
75808,,438.99030260706235
75809,,5120.698149410402
75810,,22299.50703369004
75811,,20049.54144774787
75812,,4850.452275455935
75813,,1055.0231645128083
75814,,
75815,,
75816,,
75817,,
75818,,
75819,,
75820,,
75821,,
75822,,
75823,,
75824,,
75825,,
75826,,
75827,,
75828,,
75829,,
75830,,
75831,,388.7880730259699
75832,,439.0841106535373
75833,,5121.792393832504
75834,,22304.272225950015
75835,,20053.825843792074
75836,,4851.488770908747
75837,,1055.2486129144272
75838,,
75839,,
75840,,
75841,,
75842,,
75843,,
75844,,
75845,,
75846,,
75847,,
75848,,
75849,,
75850,,
75851,,
75852,,
75853,,
75854,,
75855,,388.87113558446026
75856,,439.17791870001236
75857,,5122.886638254606
75858,,22309.037418209984
75859,,20058.11023983628
75860,,4852.525266361559
75861,,1055.4740613160457
75862,,
75863,,
75864,,
75865,,
75866,,
75867,,
75868,,
75869,,
75870,,
75871,,
75872,,
75873,,
75874,,
75875,,
75876,,
75877,,
75878,,
75879,,388.95419814295053
75880,,439.2717267464874
75881,,5123.980882676706
75882,,22313.802610469957
75883,,20062.39463588048
75884,,4853.561761814371
75885,,1055.6995097176643
75886,,
75887,,
75888,,
75889,,
75890,,
75891,,
75892,,
75893,,
75894,,
75895,,
75896,,
75897,,
75898,,
75899,,
75900,,
75901,,
75902,,
75903,,389.0372607014409
75904,,439.3655347929623
75905,,5125.075127098808
75906,,22318.56780272993
75907,,20066.67903192468
75908,,4854.598257267183
75909,,1055.9249581192828
75910,,
75911,,
75912,,
75913,,
75914,,
75915,,
75916,,
75917,,
75918,,
75919,,
75920,,
75921,,
75922,,
75923,,
75924,,
75925,,
75926,,
75927,,389.12032325993124
75928,,439.45934283943734
75929,,5126.1693715209085
75930,,22323.332994989898
75931,,20070.963427968883
75932,,4855.634752719994
75933,,1056.1504065209015
75934,,
75935,,
75936,,
75937,,
75938,,
75939,,
75940,,
75941,,
75942,,
75943,,
75944,,
75945,,
75946,,
75947,,
75948,,
75949,,
75950,,
75951,,389.2033858184216
75952,,439.5531508859124
75953,,5127.26361594301
75954,,22328.09818724987
75955,,20075.247824013088
75956,,4856.671248172806
75957,,1056.37585492252
75958,,
75959,,
75960,,
75961,,
75962,,
75963,,
75964,,
75965,,
75966,,
75967,,
75968,,
75969,,
75970,,
75971,,
75972,,
75973,,
75974,,
75975,,389.286448376912
75976,,439.64695893238735
75977,,5128.357860365112
75978,,22332.863379509847
75979,,20079.53222005729
75980,,4857.707743625619
75981,,1056.6013033241388
75982,,
75983,,
75984,,
75985,,
75986,,
75987,,
75988,,
75989,,
75990,,
75991,,
75992,,
75993,,
75994,,
75995,,
75996,,
75997,,
75998,,
75999,,389.36951093540233
76000,,439.7407669788623
76001,,5129.452104787213
76002,,22337.628571769816
76003,,20083.81661610149
76004,,4858.74423907843
76005,,1056.826751725757
76006,,
76007,,
76008,,
76009,,
76010,,
76011,,
76012,,
76013,,
76014,,
76015,,
76016,,
76017,,
76018,,
76019,,
76020,,
76021,,
76022,,
76023,,389.4525734938927
76024,,439.83457502533736
76025,,5130.546349209315
76026,,22342.393764029788
76027,,20088.10101214569
76028,,4859.780734531242
76029,,1057.0522001273757
76030,,
76031,,
76032,,
76033,,
76034,,
76035,,
76036,,
76037,,
76038,,
76039,,
76040,,
76041,,
76042,,
76043,,
76044,,
76045,,
76046,,
76047,,389.5356360523831
76048,,439.9283830718123
76049,,5131.640593631415
76050,,22347.158956289757
76051,,20092.38540818989
76052,,4860.8172299840535
76053,,1057.2776485289942
76054,,
76055,,
76056,,
76057,,
76058,,
76059,,
76060,,
76061,,
76062,,
76063,,
76064,,
76065,,
76066,,
76067,,
76068,,
76069,,
76070,,
76071,,389.6186986108735
76072,,440.0221911182873
76073,,5132.734838053517
76074,,22351.924148549733
76075,,20096.669804234094
76076,,4861.853725436866
76077,,1057.503096930613
76078,,
76079,,
76080,,
76081,,
76082,,
76083,,
76084,,
76085,,
76086,,
76087,,
76088,,
76089,,
76090,,
76091,,
76092,,
76093,,
76094,,
76095,,389.70176116936375
76096,,440.11599916476234
76097,,5133.829082475617
76098,,22356.689340809702
76099,,20100.954200278295
76100,,4862.890220889677
76101,,1057.7285453322313
76102,,
76103,,
76104,,
76105,,
76106,,
76107,,
76108,,
76109,,
76110,,
76111,,
76112,,
76113,,
76114,,
76115,,
76116,,
76117,,
76118,,
76119,,389.78482372785413
76120,,440.20980721123726
76121,,5134.923326897719
76122,,22361.454533069675
76123,,20105.2385963225
76124,,4863.926716342489
76125,,1057.95399373385
76126,,
76127,,
76128,,
76129,,
76130,,
76131,,
76132,,
76133,,
76134,,
76135,,
76136,,
76137,,
76138,,
76139,,
76140,,
76141,,
76142,,
76143,,389.8678862863445
76144,,440.30361525771235
76145,,5136.0175713198205
76146,,22366.21972532965
76147,,20109.5229923667
76148,,4864.963211795302
76149,,1058.1794421354687
76150,,
76151,,
76152,,
76153,,
76154,,
76155,,
76156,,
76157,,
76158,,
76159,,
76160,,
76161,,
76162,,
76163,,
76164,,
76165,,
76166,,
76167,,389.9509488448348
76168,,440.3974233041873
76169,,5137.111815741921
76170,,22370.98491758962
76171,,20113.807388410904
76172,,4865.999707248113
76173,,1058.404890537087
76174,,
76175,,
76176,,
76177,,
76178,,
76179,,
76180,,
76181,,
76182,,
76183,,
76184,,
76185,,
76186,,
76187,,
76188,,
76189,,
76190,,
76191,,390.03401140332517
76192,,440.4912313506623
76193,,5138.206060164023
76194,,22375.750109849592
76195,,20118.091784455108
76196,,4867.036202700925
76197,,1058.6303389387058
76198,,
76199,,
76200,,
76201,,
76202,,
76203,,
76204,,
76205,,
76206,,
76207,,
76208,,
76209,,
76210,,
76211,,
76212,,
76213,,
76214,,
76215,,390.1170739618155
76216,,440.5850393971373
76217,,5139.300304586124
76218,,22380.51530210956
76219,,20122.376180499305
76220,,4868.072698153736
76221,,1058.8557873403242
76222,,
76223,,
76224,,
76225,,
76226,,
76227,,
76228,,
76229,,
76230,,
76231,,
76232,,
76233,,
76234,,
76235,,
76236,,
76237,,
76238,,
76239,,390.2001365203059
76240,,440.6788474436123
76241,,5140.394549008226
76242,,22385.280494369537
76243,,20126.66057654351
76244,,4869.1091936065495
76245,,1059.081235741943
76246,,
76247,,
76248,,
76249,,
76250,,
76251,,
76252,,
76253,,
76254,,
76255,,
76256,,
76257,,
76258,,
76259,,
76260,,
76261,,
76262,,
76263,,390.28319907879626
76264,,440.77265549008735
76265,,5141.488793430328
76266,,22390.04568662951
76267,,20130.94497258771
76268,,4870.145689059361
76269,,1059.3066841435616
76270,,
76271,,
76272,,
76273,,
76274,,
76275,,
76276,,
76277,,
76278,,
76279,,
76280,,
76281,,
76282,,
76283,,
76284,,
76285,,
76286,,
76287,,390.36626163728664
76288,,440.86646353656226
76289,,5142.583037852428
76290,,22394.81087888948
76291,,20135.22936863191
76292,,4871.182184512172
76293,,1059.53213254518
76294,,
76295,,
76296,,
76297,,
76298,,
76299,,
76300,,
76301,,
76302,,
76303,,
76304,,
76305,,
76306,,
76307,,
76308,,
76309,,
76310,,
76311,,390.449324195777
76312,,440.96027158303735
76313,,5143.67728227453
76314,,22399.576071149455
76315,,20139.513764676114
76316,,4872.218679964984
76317,,1059.7575809467985
76318,,
76319,,
76320,,
76321,,
76322,,
76323,,
76324,,
76325,,
76326,,
76327,,
76328,,
76329,,
76330,,
76331,,
76332,,
76333,,
76334,,
76335,,390.53238675426735
76336,,441.0540796295122
76337,,5144.77152669663
76338,,22404.341263409424
76339,,20143.798160720315
76340,,4873.255175417797
76341,,1059.9830293484172
76342,,
76343,,
76344,,
76345,,
76346,,
76347,,
76348,,
76349,,
76350,,
76351,,
76352,,
76353,,
76354,,
76355,,
76356,,
76357,,
76358,,
76359,,390.61544931275773
76360,,441.1478876759873
76361,,5145.865771118732
76362,,22409.106455669396
76363,,20148.08255676452
76364,,4874.291670870608
76365,,1060.2084777500359
76366,,
76367,,
76368,,
76369,,
76370,,
76371,,
76372,,
76373,,
76374,,
76375,,
76376,,
76377,,
76378,,
76379,,
76380,,
76381,,
76382,,
76383,,390.6985118712481
76384,,441.2416957224624
76385,,5146.960015540833
76386,,22413.87164792937
76387,,20152.366952808723
76388,,4875.32816632342
76389,,1060.4339261516545
76390,,
76391,,
76392,,
76393,,
76394,,
76395,,
76396,,
76397,,
76398,,
76399,,
76400,,
76401,,
76402,,
76403,,
76404,,
76405,,
76406,,
76407,,390.7815744297384
76408,,441.33550376893726
76409,,5148.054259962934
76410,,22418.63684018934
76411,,20156.651348852924
76412,,4876.364661776232
76413,,1060.6593745532728
76414,,
76415,,
76416,,
76417,,
76418,,
76419,,
76420,,
76421,,
76422,,
76423,,
76424,,
76425,,
76426,,
76427,,
76428,,
76429,,
76430,,
76431,,390.86463698822877
76432,,441.42931181541235
76433,,5149.148504385036
76434,,22423.40203244931
76435,,20160.935744897128
76436,,4877.401157229044
76437,,1060.8848229548917
76438,,
76439,,
76440,,
76441,,
76442,,
76443,,
76444,,
76445,,
76446,,
76447,,
76448,,
76449,,
76450,,
76451,,
76452,,
76453,,
76454,,
76455,,390.94769954671904
76456,,441.52311986188727
76457,,5150.242748807137
76458,,22428.167224709283
76459,,20165.220140941325
76460,,4878.437652681856
76461,,1061.11027135651
76462,,
76463,,
76464,,
76465,,
76466,,
76467,,
76468,,
76469,,
76470,,
76471,,
76472,,
76473,,
76474,,
76475,,
76476,,
76477,,
76478,,
76479,,391.0307621052094
76480,,441.6169279083623
76481,,5151.336993229239
76482,,22432.932416969255
76483,,20169.50453698553
76484,,4879.474148134667
76485,,1061.3357197581288
76486,,
76487,,
76488,,
76489,,
76490,,
76491,,
76492,,
76493,,
76494,,
76495,,
76496,,
76497,,
76498,,
76499,,
76500,,
76501,,
76502,,
76503,,391.1138246636998
76504,,441.71073595483733
76505,,5152.431237651341
76506,,22437.69760922923
76507,,20173.788933029733
76508,,4880.51064358748
76509,,1061.5611681597472
76510,,
76511,,
76512,,
76513,,
76514,,
76515,,
76516,,
76517,,
76518,,
76519,,
76520,,
76521,,
76522,,
76523,,
76524,,
76525,,
76526,,
76527,,391.1968872221901
76528,,441.8045440013123
76529,,5153.525482073441
76530,,22442.4628014892
76531,,20178.07332907393
76532,,4881.547139040291
76533,,1061.786616561366
76534,,
76535,,
76536,,
76537,,
76538,,
76539,,
76540,,
76541,,
76542,,
76543,,
76544,,
76545,,
76546,,
76547,,
76548,,
76549,,
76550,,
76551,,391.2799497806805
76552,,441.8983520477873
76553,,5154.619726495543
76554,,22447.227993749173
76555,,20182.357725118134
76556,,4882.583634493103
76557,,1062.0120649629844
76558,,
76559,,
76560,,
76561,,
76562,,
76563,,
76564,,
76565,,
76566,,
76567,,
76568,,
76569,,
76570,,
76571,,
76572,,
76573,,
76574,,
76575,,391.3630123391709
76576,,441.99216009426226
76577,,5155.713970917643
76578,,22451.993186009142
76579,,20186.642121162335
76580,,4883.620129945914
76581,,1062.237513364603
76582,,
76583,,
76584,,
76585,,
76586,,
76587,,
76588,,
76589,,
76590,,
76591,,
76592,,
76593,,
76594,,
76595,,
76596,,
76597,,
76598,,
76599,,391.4460748976613
76600,,442.08596814073735
76601,,5156.8082153397445
76602,,22456.758378269114
76603,,20190.92651720654
76604,,4884.656625398728
76605,,1062.4629617662215
76606,,
76607,,
76608,,
76609,,
76610,,
76611,,
76612,,
76613,,
76614,,
76615,,
76616,,
76617,,
76618,,
76619,,
76620,,
76621,,
76622,,
76623,,391.52913745615166
76624,,442.17977618721227
76625,,5157.902459761846
76626,,22461.52357052909
76627,,20195.210913250743
76628,,4885.69312085154
76629,,1062.6884101678402
76630,,
76631,,
76632,,
76633,,
76634,,
76635,,
76636,,
76637,,
76638,,
76639,,
76640,,
76641,,
76642,,
76643,,
76644,,
76645,,
76646,,
76647,,391.612200014642
76648,,442.2735842336873
76649,,5158.996704183947
76650,,22466.28876278906
76651,,20199.495309294944
76652,,4886.72961630435
76653,,1062.9138585694586
76654,,
76655,,
76656,,
76657,,
76658,,
76659,,
76660,,
76661,,
76662,,
76663,,
76664,,
76665,,
76666,,
76667,,
76668,,
76669,,
76670,,
76671,,391.69526257313237
76672,,442.36739228016233
76673,,5160.090948606049
76674,,22471.053955049036
76675,,20203.779705339148
76676,,4887.766111757163
76677,,1063.1393069710775
76678,,
76679,,
76680,,
76681,,
76682,,
76683,,
76684,,
76685,,
76686,,
76687,,
76688,,
76689,,
76690,,
76691,,
76692,,
76693,,
76694,,
76695,,391.77832513162264
76696,,442.46120032663725
76697,,5161.18519302815
76698,,22475.819147309005
76699,,20208.064101383345
76700,,4888.802607209975
76701,,1063.3647553726958
76702,,
76703,,
76704,,
76705,,
76706,,
76707,,
76708,,
76709,,
76710,,
76711,,
76712,,
76713,,
76714,,
76715,,
76716,,
76717,,
76718,,
76719,,391.861387690113
76720,,442.5550083731123
76721,,5162.279437450252
76722,,22480.584339568977
76723,,20212.34849742755
76724,,4889.839102662787
76725,,1063.5902037743144
76726,,
76727,,
76728,,
76729,,
76730,,
76731,,
76732,,
76733,,
76734,,
76735,,
76736,,
76737,,
76738,,
76739,,
76740,,
76741,,
76742,,
76743,,391.9444502486033
76744,,442.64881641958726
76745,,5163.373681872352
76746,,22485.349531828946
76747,,20216.632893471746
76748,,4890.875598115597
76749,,1063.8156521759329
76750,,
76751,,
76752,,
76753,,
76754,,
76755,,
76756,,
76757,,
76758,,
76759,,
76760,,
76761,,
76762,,
76763,,
76764,,
76765,,
76766,,
76767,,392.0275128070937
76768,,442.74262446606224
76769,,5164.467926294454
76770,,22490.11472408892
76771,,20220.91728951595
76772,,4891.9120935684105
76773,,1064.0411005775516
76774,,
76775,,
76776,,
76777,,
76778,,
76779,,
76780,,
76781,,
76782,,
76783,,
76784,,
76785,,
76786,,
76787,,
76788,,
76789,,
76790,,
76791,,392.11057536558405
76792,,442.83643251253727
76793,,5165.562170716556
76794,,22494.879916348895
76795,,20225.201685560154
76796,,4892.948589021223
76797,,1064.2665489791702
76798,,
76799,,
76800,,
76801,,
76802,,
76803,,
76804,,
76805,,
76806,,
76807,,
76808,,
76809,,
76810,,
76811,,
76812,,
76813,,
76814,,
76815,,392.1936379240744
76816,,442.9302405590123
76817,,5166.656415138656
76818,,22499.645108608864
76819,,20229.486081604355
76820,,4893.985084474034
76821,,1064.4919973807887
76822,,
76823,,
76824,,
76825,,
76826,,
76827,,
76828,,
76829,,
76830,,
76831,,
76832,,
76833,,
76834,,
76835,,
76836,,
76837,,
76838,,
76839,,392.27670048256476
76840,,443.0240486054872
76841,,5167.750659560757
76842,,22504.41030086884
76843,,20233.77047764856
76844,,4895.021579926846
76845,,1064.7174457824074
76846,,
76847,,
76848,,
76849,,
76850,,
76851,,
76852,,
76853,,
76854,,
76855,,
76856,,
76857,,
76858,,
76859,,
76860,,
76861,,
76862,,
76863,,392.35976304105515
76864,,443.11785665196226
76865,,5168.844903982858
76866,,22509.17549312881
76867,,20238.05487369276
76868,,4896.058075379658
76869,,1064.9428941840258
76870,,
76871,,
76872,,
76873,,
76874,,
76875,,
76876,,
76877,,
76878,,
76879,,
76880,,
76881,,
76882,,
76883,,
76884,,
76885,,
76886,,
76887,,392.44282559954553
76888,,443.2116646984373
76889,,5169.93914840496
76890,,22513.94068538878
76891,,20242.339269736964
76892,,4897.09457083247
76893,,1065.1683425856445
76894,,
76895,,
76896,,
76897,,
76898,,
76899,,
76900,,
76901,,
76902,,
76903,,
76904,,
76905,,
76906,,
76907,,
76908,,
76909,,
76910,,
76911,,392.5258881580359
76912,,443.30547274491227
76913,,5171.033392827061
76914,,22518.705877648754
76915,,20246.623665781168
76916,,4898.131066285281
76917,,1065.393790987263
76918,,
76919,,
76920,,
76921,,
76922,,
76923,,
76924,,
76925,,
76926,,
76927,,
76928,,
76929,,
76930,,
